-2.536308802534831486e+01,3.512204700945775215e+01,1.224183945703835263e+01,-5.158662448234033349e+01,-8.653631808599544684e+01
7.944689222919836880e+01,-5.238713983298253396e+01,1.260083463363301792e+00,-2.190865557886045849e+02,-7.765768676749246424e+01
-8.633054233997185634e+01,-1.606405380463491497e+02,-1.469276649092348634e+02,-1.731585116422680244e+02,-1.336890413013837815e+02
-1.585906702754455466e+02,-2.785915197511527595e+02,-1.286196897019449068e+02,-8.618658755975043562e+01,-2.181992207603760221e+02
6.404101884675300482e+01,-4.526512929905990035e+01,1.195004290626183234e+02,1.227485747002016439e+02,-4.358749370561383785e+00
3.733151910886449798e+01,5.081548899563561150e+01,1.912615830811536455e+02,1.611485925873359975e+02,1.767156160259278010e+02
1.161841045849548593e+01,-5.825731671692916791e+01,-1.163521831989146875e+02,-1.145353921579594214e+02,-1.193491760915495661e+02
-2.567073909125155069e+02,-2.294076180589873104e+02,5.395022147294018566e+01,-8.490933655541059011e+01,-1.044281847626286179e+02
1.029519636009449357e+02,1.426095770508776752e+02,2.178825320277086064e+01,-9.768261914674663160e+01,2.021091841516607701e+00
-1.354136925571026495e+02,-8.489878126310746609e+01,-1.222605255194899598e+02,-1.787585793633014646e+02,-4.165397127682918210e+01
5.966557034823296135e+01,1.039749732455465221e+02,2.483614514651444694e+01,-1.447312475203558790e+02,-9.164307263100587875e+01
1.317003050705222904e+02,1.069022942567709862e+02,1.104028583721510017e+02,1.433398774445904280e+02,8.288505674896138942e+01
2.047215631748481002e+01,-4.575455611462704297e+01,-1.093176953048854045e+02,-6.525094802152020179e+01,-7.418068302870022990e+01
8.017726750543107528e+01,1.483650030886052775e+02,6.169590542317664728e+01,-1.460301109247608053e+01,-1.131254768050677342e+02
2.083615986129531734e+02,1.012485038857869597e+02,5.962182765871034462e+01,1.644251555971810603e+02,8.352721891093467832e+01
2.055332290595236202e+02,1.336623302216921729e+02,1.275715965165669843e+02,2.705092428539829541e+01,1.122651160679394025e+02
2.584277633438475164e+02,2.026402184074590593e+02,1.940929449656515544e+02,1.764326732525689749e+02,1.890478638061858874e+02
-1.992168997110593693e+02,-2.427519136144715901e+02,-2.107529967406110245e+02,-7.653907365615660296e+01,-3.183530187011314752e+02
-4.772065169924899664e+01,3.241488699651929295e+01,1.082652105183757527e+02,-1.024532418536028331e+02,-2.299057514479062903e+01
1.295633142248617276e+01,-1.103290819972908565e+02,-3.077433853234605010e+01,8.376733824390478844e+01,-6.307414852347886836e+01
1.980741983614715309e+02,1.259973947398407432e+02,2.988958063688880316e+02,1.954735861111443569e+02,9.195126477719462343e+01
-1.393159877518764631e+02,4.150476527282179973e+00,-7.884821564917633907e+01,-1.118589306857670493e+02,-6.163071444973535051e+01
-1.928285758006072115e+02,-9.312020530217608894e+01,-2.160876592217681491e+02,-2.167003743034545380e+02,-1.748631748906286418e+02
5.371592298227611195e+01,7.872943704259773767e+01,1.387120107947893359e+02,1.002170492608208292e+02,3.197268912719241740e+01
-1.872119089519278390e+01,9.141551558189860316e+00,1.263223316782124925e+02,4.954101580305828634e+01,9.342431494653149571e+01
-4.189469107305343698e+01,-9.187683838779801704e+01,-3.073246506427607727e+01,-1.598933716305332382e+02,-6.820085250705218982e+01
1.588686744485094380e+02,1.905142027349040745e+01,4.486983740267743315e+01,-9.555423549842559794e+01,6.861598564921575871e+01
-1.901909155027558143e+02,5.233587821230769066e+01,-4.526618023268055424e+01,-4.704479675525621474e+01,-6.064003452898695912e+01
-2.623267572424749972e+01,-1.517429721830968958e+01,7.319798589037620218e+01,1.152835302179983046e+02,1.310124762175029787e+02
1.515753185131232961e+01,7.578611240395964899e+01,1.672623650948501677e+02,8.154352780457378458e+01,9.850481908771595840e+01
-1.152806278310934402e+02,1.319254751938381531e+01,-9.224259578998002951e+01,4.569671649097318777e+01,1.683925786431600713e+01
-2.639616447063531837e+02,-2.662445558931968890e+02,-8.527722479977842340e+01,-2.521940516846571541e+02,-7.343128146318463223e+01
-5.439576055315957603e+01,4.651810490514604624e+01,-2.152088046032521973e+01,-2.484440078023115461e+01,-2.048977336711634223e+01
6.458901533471217249e+01,-1.727782787914946994e+00,1.790088921008254772e+02,1.442022680273043704e+02,1.910097320388682363e+02
1.071771504940677886e+02,6.984418111705572585e+01,-2.760590662744159829e+01,2.809395644231562272e+01,2.056694279266539525e+02
-3.147292085949801788e+01,-8.133308913243507732e+01,1.135232307392151085e+01,-2.198455381697796440e+01,1.720219789197010130e+00
-1.312972060530128431e+02,-2.541337555987936128e+02,-1.850252310273489798e+02,-2.490032990789078440e+02,-3.393030342557301537e+02
-2.074274858450195325e+02,-2.003795120220096351e+02,-3.999832176977898257e+01,-1.307590146401809648e+02,-1.328365287664397272e+02
1.833311151798955052e+01,-4.669848048179606792e+01,-9.321401523108860943e+00,-5.201421626459868719e+00,-7.541427528138223124e+01
8.617829633389953869e+01,1.182925693580810531e+02,1.118783926253290559e+02,7.970772369953097325e+01,-3.014432046560391143e+01
-3.066052266107246282e+01,1.947286819606395625e+02,6.610866977681126855e-01,3.350724848589950966e+01,1.027050815567255171e+02
2.041666734639826757e+02,1.439412536266036682e+02,2.797027549851155754e+02,7.632905061548464687e+01,1.519704652295081928e+02
2.870882179352102526e+01,7.359182373763658802e+01,8.157848061364961723e+01,7.866140684180457754e+01,2.103336409472702542e+02
2.513539330082488732e+01,-5.732577286669538807e+01,-5.543983823215786089e+01,-4.660332779854091712e+01,-1.211830147680581149e+01
-5.485914187289375121e+01,5.687152333429884266e+01,-6.986625545050515029e+01,-8.032495519631396519e+00,-1.807650046880642662e+02
-3.994517716660050155e+01,-2.029579783633819261e+02,-9.266636490418022731e+00,-1.552254722438334511e+02,-1.236836077804074989e+02
-1.353429953826800443e+02,1.293276873087454248e+01,-4.035296463166038450e+01,-7.927298284927682914e+01,-7.205054720127945700e+01
-8.290996434777537161e+01,1.273723759756022389e+01,3.948845107715997393e+00,-4.682048910107169171e+00,-4.496336775345847769e+01
1.232287484053293696e+02,2.493945511205332082e+02,4.055052941754340736e+02,2.716400812146925432e+02,1.568308291387054680e+02
5.418021873439997194e+01,1.266385468499723146e+02,3.147606770764982684e+02,-6.455519841568097661e+01,1.981204887137925255e+02
-1.091243013937108515e+02,-8.966191693362638659e+01,-1.284395975881002272e+01,-6.635694017418006752e+01,-6.896398348376118292e+01
-1.282569948522980496e+02,-3.686534404624758281e+02,-1.754851069210510843e+02,-2.639095751648654868e+02,-2.434213353502698851e+02
-2.098875175065712142e+02,-1.669301929447067891e+02,-3.682699316365300319e+02,-1.621050237485245304e+02,-3.635128564539399321e+01
2.025224769604596702e+02,1.860591669189621200e+02,1.898879330509159615e+02,2.038427794483696402e+02,1.314184789690009438e+02
-1.396970553467777449e+02,2.706138111070538699e+01,-1.032867673300572733e+02,-1.807765948488779486e+02,7.185398149168165105e-01
-2.386502713386454673e+02,-3.040117760152533037e+02,-7.304659878024779118e+01,-3.375187948651124543e+02,-2.048792608359406699e+02
1.545924815085807040e+02,1.675197564677792457e+02,9.563320930623149252e+01,1.620621438322057770e+02,2.468498454668804527e+02
-1.306157815301259006e+02,-1.140242283198837043e+02,-3.090948486131523509e+00,-1.437494017092477634e+02,-1.149472729007630534e+02
-3.624484612364211102e+02,-2.825449979950324177e+02,-2.089462665701702235e+02,-1.518194515074312108e+02,-2.132029479046047129e+02
3.214428417835753748e+01,-2.210967062294315255e+01,-9.817431939886953174e+00,-5.206192425302965887e+01,5.749556771482835416e+01
-3.302385780553329937e+02,-1.913879753015952474e+02,-3.409015220910811763e+02,-2.716936512026748005e+02,-2.845007494949363149e+02
9.961762942655650477e+01,-5.353066114989613311e+01,-1.454918645499840864e+02,-2.314720543542974553e+02,6.368817097667938043e+01
9.011277744684131008e+00,-3.536675490347596451e+01,5.597080725648192612e+01,1.329349749053632479e+02,1.074739084827291151e+02
4.343983810103303540e+02,3.261631483188577931e+02,4.447410632305377476e+02,3.747893228798976679e+02,3.772854696629387377e+02
-2.328328633815623760e+01,-4.509027605382217985e+01,-9.525661964890585409e+01,1.868432351893089560e+01,5.220238093630477749e+01
-5.851015843546524309e+01,1.836891660584429644e+02,8.429862042976577641e+01,1.118465033971124001e+02,-5.378764417934597475e+01
2.076546739758662170e+02,2.648206808154636178e+02,1.744403896147969135e+02,1.237256347629319890e+02,2.276939175389588286e+02
5.836807041216108871e+01,1.343471183240402809e+02,6.656082936873885103e+01,3.413135161484896685e+01,1.375978401766097932e+02
-7.910875753568036828e+01,2.033781060810076369e+01,-5.753102438423926657e+01,-4.527461594732301364e+01,-2.729549267268309336e+02
5.548000324014416265e+02,4.001407434663129834e+02,4.661269285191949052e+02,4.359852558674295437e+02,5.442878419128759333e+02
-1.194972214534530224e+02,-1.301180842906761370e+02,-2.813270273851900356e+02,-1.067122113266204053e+02,-1.333878266101505972e+02
-1.435637556206744136e+02,-1.111912239783793979e+02,-2.577013788995964774e+02,-2.281070884460133357e+02,-1.953823748438182690e+02
-9.399706800613572000e-01,3.499400304019567187e+01,-4.926704324954580017e+01,-1.407381145262838231e+02,-7.456812822541780861e+01
-8.228255191636728227e+01,-6.416326347332035596e+01,-4.767067657387825363e+01,2.472132268534572574e+01,1.188838312829903998e+01
5.658921860026732276e+01,6.589276183215089588e+01,2.313398341002697407e+02,2.301181363136473124e+02,1.010093612712498725e+02
1.355670372903673382e+01,7.335214571830992725e+01,-1.520639759734582341e+01,-8.087827273840488829e+01,1.422044950067953550e+01
3.429686347715537664e+01,-6.246268269985026933e+01,-1.256468108570804958e+02,-8.646749353738493937e+01,1.552977730027079417e+01
6.758535141956809866e+01,1.100796935583140908e+02,4.026287710083003901e+01,-6.941846009728632794e+01,6.627610340962132796e+01
-2.805206580389422015e+02,-3.185732572458759932e+02,-3.862690340431973937e+02,-3.318082509954676880e+02,-3.695776288297780638e+02
2.068814419490730359e+02,2.900176449365273470e+02,1.840178281853507656e+02,1.369338310003043659e+02,7.555706046407480869e+01
-1.759136677067574794e+02,-1.194333861888414958e+02,-1.728820877714142341e+02,-9.084857508567930040e+01,2.410094267474958940e+01
7.660390910741026005e+01,1.380180749815450554e+02,-1.031793675395284282e+02,1.522013812708463547e+02,-1.505031030350094312e+01
-2.052915171187277110e+01,-1.582566694105442480e+02,-8.625467296939640960e+01,-1.817752575017550498e-01,-1.514997212245580727e+02
2.807997394629064161e+02,1.771987715748022936e+02,2.378932261757354070e+02,2.935426411058566600e+02,2.340032602148543504e+02
6.188972336209069169e+01,-1.315818080196305004e+02,-1.167135804109391017e+02,-8.545259566465848877e+01,-1.045025029006449273e+02
1.372310049955134161e+02,6.387632330864525443e+01,8.414844790495331495e+01,4.586944623435007173e+01,1.470717381393969561e+02
-2.071042393932086725e+02,-1.364124233574512743e+02,-1.722987894377600355e+02,-1.335858599633924371e+02,-2.366507503033130035e+02
1.066019034687276985e+02,1.745679674532153456e+02,3.937978023947187012e+01,3.479696192084680888e+02,3.242782314211320909e+02
9.527693421137760765e+01,-1.343897205513409254e+01,6.452106842051372837e+01,1.505060120524585443e+02,1.308905963469948119e+02
1.580043204991752646e+02,1.339538344294936110e+02,1.762718549827663139e+01,5.796747694534917628e+01,3.600935722735456324e+01
-5.325251121694849132e+01,-3.356964265356818089e+01,-1.050709672900164975e+02,1.189606796759935747e+01,-4.976522655505057458e+01
1.584767368604271951e+02,2.256522668209362052e+02,1.510712915537724257e+02,1.136952799828331422e+02,1.599860442483251290e+02
-1.957513393607183616e+01,-2.319761083929612369e+02,-1.130542592761399305e+02,-1.488743163102750771e+02,-1.549656586679684835e+02
-1.232325852809502322e+02,-1.166142969853458737e+02,-1.219037180277446737e+02,-1.351486746121697706e+02,-1.437272560837448623e+02
-2.142902601775361404e+02,-1.587590006692285840e+02,-1.186060524813640882e+02,-1.817730281752326960e+02,2.789158820656341931e+01
-3.671938621045804041e+01,-2.311940271079120350e+02,-9.622930086252551973e+01,-1.142597585974379086e+02,-8.588880624564058763e+00
-6.665398360866988980e+01,-5.070451757213884747e+01,-2.302340630065150151e+01,-1.851581554117062183e+02,-1.982145962899313929e+01
-2.825144804323713643e+01,5.899527999745383511e+01,-6.526596696817601639e+01,3.596139589492860011e+01,-1.100885330736161336e+02
5.050037565931678074e+01,1.072642040836676784e+02,1.976568745211323233e+02,2.182955456095424154e+02,2.127077817055561013e+02
-9.773325036644237684e+01,-1.215719714202373609e+02,-2.117067866977453150e+01,-1.038057773828799668e+01,-1.362291981759730675e+02
1.443228026676143543e+02,3.237957740060437573e+02,2.981348201527061974e+02,3.093980039864086962e+02,2.385761744115440024e+02
1.149881940384740915e+02,-6.697185716222405460e+01,-1.706715268023600984e+01,6.697052937024982100e+01,5.943282010247712321e+01
-5.542909266305202465e+01,-5.014511582996843231e+01,-1.316444518802614141e+02,3.603511416274347567e-01,-8.017710860779862969e+01
-5.979230162013844563e+01,4.719209629471176015e+01,9.851115790329112087e+01,-2.017322310721881706e+01,1.645594945366212869e+00
2.501935369463532766e+02,2.873971623615727822e+02,2.449446946044191122e+02,3.310946830525455198e+02,3.600082946491879738e+02
3.418843332703048645e+02,1.745861349220251313e+01,1.260918396417186216e+02,2.392997476175075633e+02,7.274254530595685253e+01
4.228125250301282989e+01,9.942929717462108385e+01,1.405017461107037775e+02,1.609549507192285489e+01,-4.323981529193392248e+01
5.898141454099897629e+01,7.129099649458026988e+01,1.017891903730448746e+02,6.951055950027367203e-01,1.278538298081848836e+02
-2.229796365771883870e+01,1.035681962896526329e+02,-9.006271970667596349e+01,3.139700535925167912e+01,-8.430585752512445197e+01
-2.112816571105125263e+02,-2.936299349073734675e+02,-2.395925869925059715e+02,-3.229720138429390772e+02,-1.911942275225512162e+02
9.694504994238117490e+01,7.961899398926684057e+01,1.079680836560289237e+02,4.044153217392307909e+01,1.731418314068453697e+02
1.030448542261071481e+02,1.535038452054087657e+02,2.407462116275043229e+01,-7.220841871466804207e+01,1.271839622569800383e+02
-3.415717450223243645e+01,3.035513799650821909e+00,1.220449126091273655e+02,8.163929401392451268e-01,1.132618624221734649e+02
-1.784216007010765850e+02,-1.640900895289748291e+02,-2.636123116705722396e+02,-4.037157153315970959e+01,-1.380898464328678301e+02
7.046952195304676536e+01,7.412037952022453169e+01,1.363637970692215049e+02,8.127978331102400489e+01,4.915516415491043745e+01
2.742899093789503695e+01,1.171390723200827182e+02,-7.600572787410072806e+01,9.276779877314638156e+00,1.278227130089854313e+01
-2.910664595000067152e+02,-3.691442510506114445e+02,-2.678742753081298247e+02,-2.840412185521021229e+02,-3.282046760664107978e+02
4.028530434783531291e+02,3.453770976802538257e+02,2.527604058614783469e+02,3.264591586204555256e+02,4.638585261073452557e+02
2.194450961033286944e+02,1.997839467723111682e+02,3.915160944771248523e+02,2.880682900483847675e+02,1.726438350976288802e+02
2.170083185110203203e+02,1.540298789517048021e+02,5.822565671129720499e+01,1.853321322798640836e+02,1.737516819716941257e+02
-2.820803382303046902e+01,2.217098101057415533e+02,1.488786878413654620e+02,8.024052887146328317e+01,1.337467036309670050e+02
-3.003102259992436984e+01,-5.638497776128066619e+01,-2.341070701148225908e+01,-3.651702481630026398e+01,-2.908130561438586170e+01
-7.569395500264360521e+01,-7.931015382647123602e+01,-7.208976310848842672e+01,-1.373975655715031507e+01,1.408043344309601252e+01
-1.150439075723547973e+02,-2.473743379708153611e+02,2.802201284110416779e+01,3.724673547468800194e+00,-4.792492389091466265e+01
-5.748411158242788588e+01,-2.622850800120588133e+00,-1.000654850249414238e+02,2.378810021403518959e+01,-1.097219306622340156e+02
-1.940188963845163812e+02,-9.828321188650760121e+01,-2.922186913889784705e+02,-3.158782935131141585e+02,-3.038340879621121076e+02
-7.049888680660238549e+01,1.406126957665912300e+02,6.504744399432075852e+01,2.828571567151278288e+01,5.101146068902693287e+01
1.274583766883538800e+02,6.182987463262578132e+01,1.565239290784752484e+02,1.478204984582626480e+02,-4.510979446356596867e+00
1.689674591568313247e+02,1.544439442661635198e+01,1.300454404071996066e+02,1.327179653408487923e+02,2.375141594540471885e+02
2.022809033304388606e+02,1.215280439497904581e+02,4.889468641554207551e+01,9.484167032826803734e+00,1.496901193915537647e+02
2.315642023025255369e+01,-3.098845144447347622e+01,-1.416344087460116086e+01,5.068202185007129401e+01,-1.488513367971490595e+02
-2.982217228149057178e+02,-1.460704961029788365e+02,-1.993864841124392342e+02,3.752288153100634105e+01,-5.568388504159769070e+01
7.759650624095570492e+01,-5.950338874722820748e+01,-1.121042804869190945e+00,-2.142275531160225199e+01,-8.206658588898969242e+01
-3.081381159372286049e+01,-7.457803219709438736e+01,-1.400862409998975693e+02,2.294969875707543849e+00,-1.404526956888239226e+02
1.835109317765655987e+02,9.794667922702716112e+01,4.915288581300916348e+01,9.747980935626144117e+01,1.172211938616651139e+01
4.446975576696552679e+01,7.218141473973066979e+01,-2.721327787440424117e+01,4.859713557273069995e+01,6.061572821654763743e+01
-1.700884954105217730e+02,-1.036110461545774655e+02,-3.101402350030303978e+01,-6.436748737717435631e+01,-6.588423267591724652e+01
2.865065913829403144e+02,1.948444618465182998e+02,2.864897755180203376e+02,3.736160875234648415e+01,1.903367333059521798e+02
4.594180466340809517e+02,2.956126329348155082e+02,2.323445174294409981e+02,3.063243460628643788e+02,2.622469888146569588e+02
-1.551369120343505585e+02,-1.195597154393954327e+02,-2.409681746395623634e+02,-9.902839513878490152e+01,-5.149275774465647970e+01
2.523013638081171166e+02,-4.786989896678811363e+00,3.232882608342363255e+02,1.018781336630423198e+02,1.496580181457406411e+02
-2.747091354423138228e+02,-2.526885827573157783e+01,3.932357764082684781e+01,-1.136536844818615322e+02,-1.799746476273525104e+02
-2.300351059955589506e+01,-5.464776319793884340e+00,1.621329050589011445e+02,1.168188635924146155e+02,7.857155279053023378e+01
-1.108487949147402958e+02,-2.637020173027393071e+02,-3.062849481374181551e+02,-1.783373864148829853e+02,-1.614523262171039448e+02
4.284184054546073384e+01,1.939526838230626637e+01,-7.224985925587974123e+01,-7.293929448444067098e+00,1.442434422142969908e+01
-1.785031787581729930e+02,-2.814397473527260445e+02,-9.682209173413002645e+01,-8.335198081082236854e+01,-1.545454226609687680e+02
1.645031786879292923e+01,-2.143890662957613102e+00,1.197586695563647297e+01,-1.611581813670136754e+01,1.239861680107567850e+02
1.386409254531159974e+01,-3.193864538941468822e-01,-1.415776655767878083e+02,-8.057893926856958444e+01,-1.412740314452634323e+02
2.399967447053875276e+02,1.915986945263005339e+02,2.730305202350708669e+02,3.441217891850816386e+02,2.363541024650762665e+02
4.454679328828029128e+01,1.411680222419269271e+01,-6.625389423189980675e+01,-7.722673785038875849e+01,2.063259545115929683e+01
-3.050346531814867035e-01,9.784787515543479230e+01,-5.198958251456706137e+01,-1.268181254762658625e+02,5.492223816468503372e+01
9.594781414432122801e+01,7.729628784332018654e+01,1.924929702862061731e+01,3.471026156227875958e+01,1.932232123184254249e+02
4.037907701728038319e+02,3.836517372973256101e+02,4.300065372996505175e+02,4.765873482828827719e+02,4.340457197487950793e+02
2.565930752034653324e+02,1.687871470492566743e+02,9.151698976455814716e+01,1.142506974602464425e+02,1.822064716901447241e+02
1.471840898913585427e+01,1.358761039225522609e+02,7.883510385788969188e+01,-1.192981705661817386e+02,-7.399937692903630193e+01
1.384685201460893040e+02,7.242594627380233518e+00,1.076696186981950376e+02,3.830104956189694576e+01,-5.903982587243606872e+01
3.131682931798535492e+02,1.130715550602918995e+02,1.558194824209925002e+02,1.707993308783626958e+02,7.601412435785627508e+01
1.910688353360447138e+02,1.807731975537054723e+02,1.160825187353775760e+02,2.214540849556576063e+02,1.326388337713289047e+02
1.052015403332372898e+02,1.369781785562337006e+02,9.222499472895940187e+01,1.303926477227297198e+02,3.140207789192550081e+01
1.895083703629645129e+02,1.167906118154708963e+02,1.232287019498129439e+02,2.174820758505013032e+02,-1.036619954026879640e+02
1.353153474570775359e+02,-7.225682009852799581e+01,-1.417955808169035663e+02,-3.889982771772795900e+01,-1.009690660786341851e+02
-1.276498076152541188e+02,2.892806706038737019e+01,-1.391756219946749695e+02,-7.811192031746595887e+01,-1.013721231213562248e+02
-2.213282224283963728e+01,8.605110363396593698e+01,3.308418628940552253e+01,1.590756768568868722e+02,-8.074640116278614244e+01
1.303796176256149693e+02,-4.055958029479299398e+00,1.838216832459533521e+02,2.941269803201974398e+01,1.169793599160105373e+02
6.723580370806111262e+01,-4.926592277618904347e+01,-7.376981306661758708e+01,-2.055694852616115753e+01,-7.592053539250193239e+01
-6.226153206568808685e+01,-1.295460204262722357e+02,-9.250924258250893217e+01,4.512129053789390554e+00,-9.141263212017642559e+01
-2.312583289969262523e+01,-1.259370885081486762e+02,1.230098810259495536e+02,-5.712406743009241694e+01,-6.465215766930190000e+01
2.469371955585170895e+02,2.967468728991643161e+02,1.955368437651427485e+02,7.295258732563678450e+01,3.223331495029540292e+02
-1.753512132179257605e+02,-3.059320081885969103e+02,-2.931815229399811074e+02,-2.163212492711315917e+02,-3.733864310082320799e+02
-7.981101571978680909e+01,3.614348203419189076e+01,-5.121518289865626627e+01,-8.255925988645373081e+00,-3.237701680631380441e+01
6.758082539446286319e+01,5.216474845960777884e+01,-4.222324718254674281e+01,1.357715759541796956e+02,1.972448520496787978e+02
3.746623329801363411e+02,2.581601826319890733e+02,1.750975779552249492e+02,3.506546752081241038e+02,2.892046982706535232e+02
-4.423871093897886908e+01,-1.353280111736271607e+01,-4.490808241836911918e+01,-1.929978399477788003e+02,-6.674729798826943750e+01
-3.173899210357403433e+01,8.844394943604643800e+01,-1.727758731391434139e+02,5.767252478076937194e+01,7.711582464994043562e+01
1.843704933746695929e+02,2.206119359757118161e+02,2.815109824629936384e+02,1.328977047297199192e+02,1.817326055608085369e+02
-1.963509883631155049e+02,-1.708247943261164323e+02,-2.103036098730612764e+02,6.369867651465906988e+01,-2.351813263501894653e+02
-8.306028560281397688e-01,2.098534448631816929e+01,-7.047636540790406912e+01,-1.267998835943838998e+02,-1.546080243988678404e+01
-4.659967490914188915e+01,-7.465093271030406186e+01,-7.851991849074224206e+01,-6.042295584582049628e+00,5.271556049511806918e+01
2.162855708041043954e+02,2.007926641629697997e+02,1.369822317444931912e+02,2.221620458179017419e+02,2.670015509926183768e+02
-2.779903712716455857e+02,-2.466479677947538107e+02,-2.001694786153814221e+02,-2.006154259983234738e+02,-1.652617024761407833e+02
1.131456796274329690e+02,9.690300695906368844e+01,2.260633859893389399e+02,1.395572251968000899e+02,1.491318844295496717e+02
2.122943380288872817e+01,1.076787581935878109e+02,-1.991437508242752870e+02,-5.086641005583856412e+01,-9.581398009322892051e+01
-2.362402802078061370e+02,-2.757258622522390397e+02,-3.553942679069071460e+02,-1.538188883199244970e+02,-3.055320940348046861e+02
1.743629450344492113e+02,1.179189747217828739e+02,8.672645885666516108e+01,2.124137814206184203e+02,1.700199776994662102e+02
5.599090397147672604e+01,1.625207399859750979e+01,-4.446168191450908580e+01,4.314025080436471171e+01,2.362036964920638482e+01
-5.470939820560087696e+01,3.229642671018024203e+01,2.656972384416516064e+01,1.439962561967466570e+02,1.971555405138106494e+02
-2.723609504724259978e+02,-2.497528367219500183e+02,-1.121614526289124711e+02,-9.275723127638380561e+01,-2.708926849015273319e+02
-5.286267759037187375e+00,-1.136271002475037761e+01,-1.040060868199494593e+02,2.906699938165265706e+01,-1.077832749487550075e+02
-1.754888324557470867e+02,3.123375653792854223e+01,1.243766366084137331e+01,3.971644123860718878e+01,5.095481062262793159e+01
8.663505838097212575e+01,1.864998056371672988e+02,1.393366095023328057e+02,1.190905131992283401e+02,1.294804714052320946e+02
6.270755777351919846e+01,8.446505584105315734e+01,-1.099797299990481747e+01,3.402172617942286337e+01,-8.570193630087942438e+01
-1.023804966709474797e+02,-5.958493119214915623e+01,4.766778022858649422e+01,-1.941563138276464429e+01,3.265857544048195393e+00
3.239608961721362590e+00,-3.221899861689205835e+01,9.768230797960698908e+01,3.993048030672008508e+01,7.694214252168798396e+01
-9.491165742641193503e+01,9.774458032024915610e+01,1.857285892450281040e+02,-2.068619380992666379e+01,2.998847502427246070e+01
-2.563869605710600297e+01,-9.915243926137303276e+01,6.404290166436132381e+01,-1.673601326985453852e+02,-1.048322835285281940e+01
-4.659981101496778422e+01,-1.066552833775497362e+02,-1.776364288152995385e+01,-7.455802446030044450e+01,-5.434639113849050318e+01
-2.155989561543013338e+02,-1.547080381115863759e+02,-1.588230737361442380e+02,-1.210918040267500970e+02,-1.192641157015534645e+02
1.382078202188797604e+02,1.018317850038367709e+02,2.013296257361928667e+02,1.080946181943998994e+02,2.180832972018497742e+02
1.540561303517373233e+02,1.936951660066197860e+02,2.219018822450744608e+02,1.792367997017668131e+02,1.513450323243678497e+02
4.249804800311021324e+01,-5.164841216762199849e+01,1.786015101479958957e+02,-4.344397468576558197e+01,-9.720584003091283876e+01
-1.288354429946520554e+02,-6.781540536657328744e+01,-1.641961595836315979e+01,9.814004237009113396e+00,1.292155232053927350e+01
9.173704257809684748e+01,-5.299578004916259033e+01,8.309040039353828888e+01,5.844036593980125360e+01,1.566546741330745718e+01
-3.660941289749681005e+01,-6.146402681031233328e+01,-9.621452208673431983e+00,-3.411343033493677979e+01,2.882564040299493513e+01
1.360943719632269335e+02,5.890285709857764118e+01,5.971643437893646222e+01,5.580247821761984284e+01,1.533121652958726884e+02
1.569475195735523130e+02,1.054202711857547001e+02,1.507407235975771869e+02,8.368019153687859557e+01,2.068545116251551121e+02
1.507123824490284392e+01,-1.112776327454318448e+02,-1.657550027947755495e+02,5.747242129235841901e+01,-1.298478587672950084e+02
6.405721256394653551e+01,2.036970155239971518e+02,8.580999795954781462e+01,1.391839612254220810e+02,1.028186187914225656e+02
